Pack,Product Name,Mother Pack,Lead Pack,Brand,CAT,BU,CS,Grw Wgt,Net Wgt,DM3,Product_Code
12598022,NESCAFE SUNRISE Dawn Jar 24x90g AP IN,NESCAFE SUNRISE Premium Jar 100g,12332898,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,9.282,2.16,20.719,12598022
12596370,NESCAFE SUNRISE Dawn Jar 24x90g N1 IN,NESCAFE SUNRISE Premium Jar 100g,12332898,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,9.28,2.16,20.719,12596370
12577756,NESCAFE SR Dawn Jar 24x90g Farmer IN,NESCAFE SUNRISE Premium Jar 100g,12332898,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,9.282,2.16,20.719,12577756
12601685,NESCAFE SR Jar 12x90g PR Mug Free IN,NESCAFE SUNRISE Premium Jar 100g,12332898,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,12.0,8.456,1.08,43.788,12601685
12602271,NESCAFE SR Dawn Jar 24x90g Frm APKNT IN,NESCAFE SUNRISE Premium Jar 100g,12332898,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,9.282,2.16,20.719,12602271
12602687,NESCAFE SUNRISE DAWN Jar 24x90g TN NR IN,NESCAFE SUNRISE Premium Jar 100g,12332898,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,9.282,2.16,20.719,12602687
12602272,NESCAFE SR Dawn Jar 24x90g Frm NR TN IN,NESCAFE SUNRISE Premium Jar 100g,12332898,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,9.282,2.16,20.719,12602272
12603952,NESC SR Dawn Jar24x90g PRSpoonTN NRN1 IN,NESCAFE SUNRISE Premium Jar 100g,12332898,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,9.282,2.16,20.719,12603952
12612434,NESC SR Dawn Jar24x90gPRSpoonAPKNT NR IN,NESCAFE SUNRISE Premium Jar 100g,12332898,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,9.282,2.16,20.719,12612434
12062588,SUNRISE PREMIUM Asean Jar 24x50g IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,4.6,1.2,10.693,12062588
12144648,SUNRISE PREMIUM Asean Jar 24x50g N1 IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,4.6,1.2,10.693,12144648
12226890,SUNRISE PRMUM Dawn Jar 24x50g N1 IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,5.1,1.2,9.36,12226890
12229627,SR PRMUM Dawn Jar 24x50g N1 PR 6 off IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,5.4,1.2,7.546,12229627
12242787,NESC SR Prem 24X50g N1 PR Mag Atta Fr IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,5.1,1.2,7.546,12242787
12250164,SUNRISE Prm Jar 21X50g PR MaggiHungFr IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,21.0,5.7,1.05,9.085,12250164
12313877,SR PRMUM Dawn Jar 24x50g PR Rs20 off IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,5.3,1.2,12.34,12313877
12324861,NESCAFE SUNRISE Dawn Jar 24x50g NR IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,5.3,1.2,12.34,12324861
12488530,NESCAFE SR Dawn Jar 30x50g NR7 IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,30.0,6.6,1.5,8.238,12488530
12530540,NESCAFE SUNRISE Dawn Jar 30x48g IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,30.0,6.58,1.44,8.238,12530540
12568390,NESCAFE SUNRISE Dawn Jar 30x45g IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,30.0,6.24,1.35,8.238,12568390
12597946,NESCAFE SUNRISE Dawn Jar 30x45g AP IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,30.0,6.247,1.35,8.238,12597946
12596337,NESCAFE SUNRISE Dawn Jar 30x45g N1 IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,30.0,6.24,1.35,8.238,12596337
12602710,NESCAFE SUNRISE Dawn Jar 30x45g TN NR IN,NESCAFE SUNRISE Premium Jar 50g,12324861,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,30.0,6.5,1.35,8.238,12602710
11340680,SUNRISE PREMIUM Pouch 12x500g IN,NESCAFE SUNRISE Premium Pouch 500g FS,12276650,IN C&B : Sunrise Premium - FS,NP,NP,12.0,7.12,6.0,37.83,11340680
12146625,SUNRISE PREMIUM Pouch 12x500g N1 IN,NESCAFE SUNRISE Premium Pouch 500g FS,12276650,IN C&B : Sunrise Premium - FS,NP,NP,12.0,7.12,6.0,38.127,12146625
12276650,SUNRISE PREMIUM Stabilo 12x500g IN,NESCAFE SUNRISE Premium Pouch 500g FS,12276650,IN C&B : Sunrise Premium - FS,NP,NP,12.0,7.1,6.0,46.332,12276650
12324338,NESCAFE SUNRISE Stabilo 12x500g IN,NESCAFE SUNRISE Premium Pouch 500g FS,12276650,IN C&B : Sunrise Premium - FS,NP,NP,12.0,6.95,6.0,44.45,12324338
12509927,NESCAFE Sunrise Pouch 12x500g IN,NESCAFE SUNRISE Premium Pouch 500g FS,12276650,IN C&B : Sunrise Premium - FS,NP,NP,12.0,7.76,6.0,44.45,12509927
12243926,SUNRISE PRMUM Sac 72X100g N1 IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,72.0,8.39,7.2,58.806,12243926
12244628,SUNRISE PRMUM Sac 72X100g N1 PR TBLR IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,72.0,8.39,7.2,58.806,12244628
12251815,SUNRISE PRMUM Sac 84X100g PRHungrooFr IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,84.0,9.39,8.4,65.34,12251815
12296190,SUNRISE PRMUM Sac 72X100g N1 PR Mug IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,72.0,8.39,7.2,58.806,12296190
12302843,SUNRISE PRM Sac 72X100g N1 PR Biscuit IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,72.0,8.39,7.2,58.806,12302843
12312176,SUNRISE PREMIUM Sac 36X100g PR Cont IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,36.0,10.5,3.6,105.576,12312176
12320611,NESCAFE SUNRISE Sachet 72x100g NR IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,72.0,8.3,7.2,58.806,12320611
12371613,NESCAFE SUNRISE Stabilo 80x100g NR IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,80.0,9.3,8.0,60.0,12371613
12371614,NESCAFE SUNRISE 80x100g NR PR Barone IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,80.0,9.3,8.0,60.0,12371614
12457862,NESCAFE SUNRISE Stabilo 80x100g NR N1 IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,80.0,9.3,8.0,60.0,12457862
12492607,NESCAFE SUNRISE Pouch 80x100g NR7 IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,80.0,9.3,8.0,60.0,12492607
12597506,NESCAFE SUNRISE Stabilo 80x100g AP IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,80.0,9.3,8.0,60.0,12597506
12597849,NESCAFE SUNRISE Stabilo 80x90g AP IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,80.0,8.5,7.2,60.0,12597849
12603818,NESCAFE SUNRISE Stabilo 80x90g TN NR IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,80.0,8.5,7.2,60.0,12603818
12616545,NESC SR Stabilo 80x90g AP PR MAGGI Fr IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,80.0,8.5,7.2,60.0,12616545
12616527,NESC SR Stabilo 80x90g TN PR MAGGI Fr IN,NESCAFE SUNRISE Premium Sachet 100g,12320611,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,80.0,8.5,7.2,60.0,12616527
12015209,SUNRISE PREMIUM Stabilo 24x200g IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,6.2,4.8,31.977,12015209
12093329,SUNRISE PREMIUM 24x200g PR TiffinBox IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,14.5,4.8,85.334,12093329
12139248,SUNRISE PREMIUM Stabilo 24x200g N1 IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,6.2,4.8,31.977,12139248
12176965,SUNRISE PRMUM 24x200g PR TiffinBox N1 IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,9.0,4.8,61.803,12176965
12216097,SUNRISE PRMUM 24x200g N1 PR Movie Tkt IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,6.2,4.8,31.977,12216097
12240506,SR PRMUM Stabilo 24x200g PR SRP50 Fr IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,6.2,4.8,31.977,12240506
12251816,SUNRISE PRMUM Sac 24X200g PR Rs20off IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,6.2,4.8,30.096,12251816
12264150,SUNRISE PREMUM Sac 24x200g PR 2 TBLRs IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,24.0,5.92,4.8,38.127,12264150
12271811,SUNRISE PRMUM Stabilo 32x200g IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,32.0,7.59,6.4,42.038,12271811
12301919,SUNRISE PRMUM Stabilo 32x200g PR Mug IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,32.0,7.6,6.4,42.038,12301919
12324862,NESCAFE SUNRISE Stabilo 32x200g NR IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,32.0,7.59,6.4,40.083,12324862
12372247,NESCAFE SUNRISE Stabilo 36x200g NR N1 IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,36.0,8.2,7.2,40.0,12372247
12378191,NESCAFE SUNRISE Stabilo 36x200g NR N2 IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,36.0,8.2,7.2,36.88,12378191
12492609,NESCAFE SUNRISE Pouch 36x200g NR7 IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,36.0,8.22,7.2,42.0,12492609
12597998,NESCAFE SUNRISE Stabilo 36x200g AP IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,36.0,8.126,7.2,34.823,12597998
12597530,NESCAFE SUNRISE Stabilo 36x190g AP IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,36.0,8.126,6.84,34.823,12597530
12603840,NESCAFE SUNRISE Stabilo 36x190g TN NR IN,NESCAFE SUNRISE Premium Stabilo 200g,12271811,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,36.0,8.126,6.84,34.823,12603840
12374165,NESCAFE SUNRISE PREMIX 12(18x12.5g) IN,NESCAFE SUNRISE Premix 12.5g FS,12374165,IN C&B : Sunrise Redimix - FS,NP,NP,216.0,3.5,2.7,17.36,12374165
11340168,SUNRISE PREMIUM Sachet 96x50g IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.0,4.8,38.61,11340168
12034371,SUNRISE PRMUM Sac96x50g PR Marie100gF IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.0,4.8,0.386,12034371
12084046,SUNRISE PREMIUM Sac (96x50g) PR 10g F IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,7.0,5.76,38.61,12084046
12131906,SUNRISE PRMUM Sac 96x50g PR Gift Free IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.0,4.8,38.61,12131906
12139049,SUNRISE PRMUM Sac 96x50g PRMaggi Free,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.1,4.8,38.61,12139049
12139246,SUNRISE PREMIUM Sachet 96x50g N1 IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.1,4.8,33.589,12139246
12149325,SUNRISE Premium 96x50g PR Munch Free IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.0,4.8,38.61,12149325
12166689,SUNRISE PRMUM Sac 36(2x50g) PR Cntnr IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,36.0,7.6,3.6,61.2,12166689
12170123,SUNRISE PRMUM Sac 96x50g N1 PR 7.5gFr IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.34,5.52,33.393,12170123
12177622,SUNRISE PRMUM 96x50g N1 PR Mag Free IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.1,4.8,33.393,12177622
12177626,SUNRISE PRMUM 96x50g N1 PR Nestea Fr IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.1,4.8,33.393,12177626
12191795,SUNRISE PRMUM 96x50g N1 PR Rs 5 Off IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.1,4.8,33.393,12191795
12216098,SUNRISE PRMUM Sac 96X50g PR Movie Fr IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.1,4.8,33.393,12216098
12227266,SUNRISE PRMUM Sac 84X50g N1 PRHungroo IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,84.0,4.98,4.2,30.925,12227266
12231217,SUNRSE PREM Sac 96x50g PR Mg DBL Fr IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.1,4.8,38.61,12231217
12251487,SUNRISE Premum Sac 96X50g PR Rs10 off IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,6.1,4.8,38.61,12251487
12264263,SUNRISE PREMUM Sac 108x50g PR KK Fr IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,108.0,6.03,5.4,34.22,12264263
12282871,SUNRISE PRMUM Sac 96X50g N1 PR TBLR IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.42,4.8,33.589,12282871
12313878,SUNRISE PRMUM Sac 96x50g PR Rs10 off IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.7,4.8,33.589,12313878
12320507,NESCAFE SUNRISE Sachet 96x50g NR IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.7,4.8,33.589,12320507
12375147,NESCAFE SUNRISE Sachet 96x50g NR N1 IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.7,4.8,30.62,12375147
12395749,NESCAFE SUNRISE Sachet 8(12x50g) NR IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.8,4.8,42.966,12395749
12422593,NESCAFE SR Sachet 96x50g NR PR Maggi IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.73,4.8,35.195,12422593
12441871,NESC SR Sachet 96x50g NR PR SpecMaggi IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.73,4.8,35.195,12441871
12450404,NESC SR Sac 96x50g NR PR Rs10 Off OT IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.73,4.8,35.195,12450404
12507961,NESCAFE SUNRISE Sachet 96x50g NR7 IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.62,4.8,20.719,12507961
12597532,NESCAFE SUNRISE Sac 96x50g AP IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.67,4.8,35.195,12597532
12597539,NESCAFE SUNRISE Sac 96x45g AP IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.14,4.32,35.195,12597539
12603829,NESCAFE SUNRISE Sac 96x45g TN NR IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.25,4.32,35.195,12603829
12616534,NESC SR Sac 96x50g AP NR PR MAGGI Fr IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.62,4.8,35.195,12616534
12616512,NESCAFE SR Sac 96x45g TN PR MAGGI Fr IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.25,4.32,35.195,12616512
12616528,NESCAFE SR Sac 96x45g AP PR MAGGI Fr IN,NESCAFE SUNRISE Sachet 50g,12395749,IN C&B : Nescafe Sunrise Large Packs,BEVERAGES,F&B,96.0,5.14,4.32,35.195,12616528
12170419,NESCAFÉ SUNRISE Sachet 360x11.5g IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,360.0,5.18,4.14,34.884,12170419
12177648,NESCAFE SUNRISE Sachet 360x10g IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,360.0,4.05,3.6,29.027,12177648
12177651,NESCAFE SUNRISE Sac 20((24+1)X10g) IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,500.0,6.63,5.0,42.389,12177651
12223638,NESCAFE SUNRISE Sachet 432x10g IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,432.0,5.4,4.32,29.027,12223638
12223639,NESCAFE SUNRISE Sac 18(36+1)X10g IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,666.0,8.46,6.66,42.389,12223639
12231214,NESCAFE SUNRISE Sac 4(60X10g) PR Cont IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,240.0,4.3,2.4,49.761,12231214
12243924,NESC SR Sac 576x10g PR Munch Fr IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,576.0,7.11,5.76,35.937,12243924
12251489,SUNRISE Sac 576x12.5g PR Fr 2.5g IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,576.0,8.52,7.2,40.293,12251489
12259081,NESC SUNRISE Sac 504x10g PR Chotu Fr IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,504.0,6.23,5.04,35.937,12259081
12274663,NESCAFE SUNRISE Sachet 432x8.5g IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,432.0,4.17,3.672,32.126,12274663
12274776,NESC SUNRISE Sac 420x10g PR MB Choo IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,420.0,5.2,4.2,31.581,12274776
12279361,NESC SUNRISE Sac 4(60X8.5g) PR Cont IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,240.0,3.675,2.04,48.461,12279361
12279796,NESC SUNRISE Sac 432x8.5g PR SR Fr IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,432.0,4.17,3.672,32.126,12279796
12304759,NESCAFE SUNRISE Sac 432x8.5g PR 1+1 IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,432.0,4.17,3.672,31.581,12304759
12314584,NESC SUNRISE Sac 384x8.5g NR PR MagFr IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,384.0,4.4,3.264,33.589,12314584
12315278,NESCAFE SUNRISE Sachet 432x8.5g NR IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,432.0,4.83,3.672,45.268,12315278
12332151,NESC SUNRISE 432x8.5g NR PR 3.3g Fr IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,432.0,4.83,3.672,45.268,12332151
12348039,NESC SUNRISE Sac 8(60x8.5g) PR Cont IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,480.0,6.2,4.08,42.35,12348039
12358728,NESC SUNR Sac 8(60X8.5g) NR PR Cont IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,480.0,6.2,4.08,42.35,12358728
12367453,NESCAFE SUNRISE Sachet 432x9g NR IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,432.0,4.8,3.888,45.268,12367453
12367454,NESCAFE SUNRISE Sachet 432x9g IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,432.0,4.85,3.888,33.75,12367454
12367480,NESC SUNRISE Sac 8(60x9g) PR Cont IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,480.0,6.4,4.32,42.35,12367480
12367482,NESC SUNR Sac 8(60X9g) NR PR Cont IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,480.0,6.4,4.32,42.35,12367482
12371423,NESCAFE SUNRISE Sac 25(36x9g) NR IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,900.0,10.0,8.1,42.0,12371423
12372263,NESCAFE SUNRISE Sac 25(36x9g) IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,900.0,10.0,8.1,42.0,12372263
12384853,NESC SUNRISE Sac 8(48x11g)NR PR Cntnr IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,384.0,6.4,4.224,42.35,12384853
12384854,NESC SUNRISE Sac 8(48x10g) PR Cntnr IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,384.0,5.9,3.84,42.35,12384854
12390944,NESCAFE SUNRISE Sac 25(36x11g) NR IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,900.0,11.9,9.9,58.806,12390944
12391263,NESCAFE SUNRISE Sac 25(36x10g) IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,900.0,11.0,9.0,61.64,12391263
12402634,NESCAFE SUNRISE Sac 28((35+1)x11g) NR IN,NESCAFE SUNRISE Sachet Rs 10,12367454,IN C&B : Nescafe Sunrise Small Packs,BEVERAGES,F&B,1008.0,12.9,11.088,65.448,12402634
